Age,MonthlyIncome,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,5679.0,No,Travel_Frequently,1001,Research & Development,9,5,Medical,663.0,4,Male,72,3,2,Laboratory Technician,3,Divorced,19627.0,3,Yes,13.0,3.0,2,1,10,3,3,8,7,4,7
48,15402.0,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,664.0,4,Female,40,2,4,Manager,1,Married,17997.0,7,No,11.0,3.0,1,1,21,3,1,3,2,0,2
44,5985.0,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,665.0,1,Female,50,2,2,Human Resources,3,Single,26894.0,4,No,11.0,3.0,2,0,10,1,4,2,2,0,2
34,2579.0,No,Travel_Rarely,204,Sales,14,3,Technical Degree,666.0,3,Female,31,3,1,Sales Representative,3,Divorced,2912.0,1,Yes,18.0,3.0,4,2,8,3,3,8,2,0,6
27,3041.0,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,667.0,3,Male,85,3,1,Sales Representative,1,Divorced,16346.0,0,No,11.0,3.0,2,1,5,3,3,4,3,0,2
21,3447.0,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,669.0,3,Male,49,3,1,Sales Representative,3,Single,24444.0,1,No,11.0,3.0,3,0,3,2,3,3,2,1,2
44,19513.0,No,Travel_Rarely,1315,Research & Development,3,4,Other,671.0,4,Male,35,3,5,Manager,4,Married,9358.0,4,Yes,12.0,3.0,1,1,26,2,4,2,2,0,1
22,2773.0,No,Travel_Rarely,604,Research & Development,6,1,Medical,675.0,1,Male,69,3,1,Research Scientist,3,Married,12145.0,0,No,20.0,4.0,4,0,3,3,3,2,2,2,2
33,7104.0,No,Travel_Rarely,1216,Sales,8,4,Marketing,677.0,3,Male,39,3,2,Sales Executive,3,Divorced,20431.0,0,No,12.0,3.0,4,0,6,3,3,5,0,1,2
32,6322.0,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,679.0,1,Female,92,3,2,Research Scientist,4,Married,18089.0,1,Yes,12.0,3.0,4,1,6,2,2,6,4,0,5
30,2083.0,No,Travel_Frequently,160,Research & Development,3,3,Medical,680.0,3,Female,71,3,1,Research Scientist,3,Divorced,22653.0,1,No,20.0,4.0,3,1,1,2,3,1,0,0,0
53,8381.0,No,Travel_Rarely,238,Sales,1,1,Medical,682.0,4,Female,34,3,2,Sales Executive,1,Single,7507.0,7,No,20.0,4.0,4,0,18,2,4,14,7,8,10
34,2691.0,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,683.0,2,Male,42,3,1,Research Scientist,4,Married,7660.0,1,No,12.0,3.0,4,1,10,4,2,10,9,8,8
45,4286.0,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,684.0,1,Female,100,3,2,Sales Executive,1,Married,5630.0,2,No,14.0,3.0,4,2,5,4,3,1,1,0,0
26,2659.0,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,686.0,3,Female,71,3,1,Laboratory Technician,4,Married,17759.0,1,Yes,13.0,3.0,3,1,3,2,3,3,2,0,2
37,9434.0,No,Travel_Rarely,482,Research & Development,3,3,Other,689.0,3,Male,36,3,3,Manufacturing Director,3,Married,9606.0,1,No,15.0,3.0,3,1,10,2,3,10,7,7,8
29,5561.0,No,Travel_Rarely,1176,Sales,3,2,Medical,690.0,2,Female,62,3,2,Sales Executive,3,Married,3487.0,1,No,14.0,3.0,1,1,6,5,2,6,0,1,2
35,6646.0,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,691.0,2,Male,82,1,2,Research Scientist,4,Single,19368.0,1,No,13.0,3.0,2,0,17,3,3,17,11,11,8
33,7725.0,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,692.0,3,Male,30,3,2,Healthcare Representative,4,Divorced,5335.0,3,No,23.0,4.0,3,1,15,2,1,13,11,4,7
54,10725.0,No,Travel_Rarely,397,Human Resources,19,4,Medical,698.0,3,Male,88,3,3,Human Resources,2,Married,6729.0,2,No,15.0,3.0,3,1,16,1,4,9,7,7,1
36,8847.0,No,Travel_Rarely,913,Research & Development,9,2,Medical,699.0,2,Male,48,2,2,Manufacturing Director,2,Divorced,13934.0,2,Yes,11.0,3.0,3,1,13,2,3,3,2,0,2
27,2045.0,No,Travel_Rarely,1115,Research & Development,3,4,Medical,700.0,1,Male,54,2,1,Research Scientist,4,Single,15174.0,0,No,13.0,3.0,4,0,5,0,3,4,2,1,1
20,1009.0,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,701.0,4,Male,32,3,1,Research Scientist,3,Single,26999.0,1,Yes,11.0,3.0,4,0,1,5,3,1,0,1,1
33,3348.0,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,702.0,1,Male,70,3,1,Research Scientist,1,Single,3164.0,1,Yes,11.0,3.0,1,0,10,3,3,10,8,9,7
35,1281.0,No,Non-Travel,727,Research & Development,3,3,Life Sciences,704.0,3,Male,41,2,1,Laboratory Technician,3,Married,16900.0,1,No,18.0,3.0,3,2,1,3,3,1,0,0,0
23,2819.0,No,Travel_Rarely,885,Research & Development,4,3,Medical,705.0,1,Male,58,4,1,Research Scientist,1,Married,8544.0,2,No,16.0,3.0,1,1,5,3,4,3,2,0,2
25,4851.0,No,Travel_Rarely,810,Sales,8,3,Life Sciences,707.0,4,Male,57,4,2,Sales Executive,2,Married,15678.0,0,No,22.0,4.0,3,1,4,4,3,3,2,1,2
38,4028.0,No,Travel_Rarely,243,Sales,7,4,Marketing,709.0,4,Female,46,2,2,Sales Executive,4,Single,7791.0,0,No,20.0,4.0,1,0,8,2,3,7,7,0,5
29,2720.0,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,710.0,2,Male,76,1,1,Research Scientist,4,Divorced,18959.0,1,No,18.0,3.0,4,1,10,5,3,10,7,2,8
48,8120.0,No,Travel_Rarely,817,Sales,2,1,Marketing,712.0,2,Male,56,4,2,Sales Executive,2,Married,18597.0,3,No,12.0,3.0,4,0,12,3,3,2,2,2,2
27,4647.0,No,Travel_Frequently,1410,Sales,3,1,Medical,714.0,4,Female,71,4,2,Sales Executive,4,Divorced,16673.0,1,Yes,20.0,4.0,2,2,6,3,3,6,5,0,4
37,4680.0,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,715.0,4,Male,80,4,1,Research Scientist,4,Single,15232.0,3,No,17.0,3.0,1,0,4,2,3,1,0,0,0
50,3221.0,No,Travel_Rarely,1207,Research & Development,28,1,Medical,716.0,4,Male,74,4,1,Laboratory Technician,3,Married,3297.0,1,Yes,11.0,3.0,3,3,20,3,3,20,8,3,8
34,8621.0,No,Travel_Rarely,1442,Research & Development,9,3,Medical,717.0,4,Female,46,2,3,Healthcare Representative,2,Single,17654.0,1,No,14.0,3.0,2,0,9,3,4,8,7,7,7
24,4577.0,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,720.0,1,Female,65,3,2,Sales Executive,3,Single,24785.0,9,No,14.0,3.0,1,0,4,3,3,2,2,2,0
39,4553.0,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,721.0,4,Female,80,2,2,Healthcare Representative,3,Single,20978.0,1,No,11.0,3.0,1,0,20,4,3,20,7,11,10
32,5396.0,No,Travel_Rarely,929,Sales,10,3,Marketing,722.0,4,Male,55,3,2,Sales Executive,4,Single,21703.0,1,No,12.0,3.0,4,0,10,2,2,10,7,0,8
50,6796.0,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,723.0,2,Male,50,3,2,Sales Executive,3,Married,23452.0,3,Yes,14.0,3.0,1,1,18,4,3,4,3,1,3
38,7625.0,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,724.0,2,Female,33,4,2,Healthcare Representative,4,Single,19383.0,0,No,13.0,3.0,3,0,10,4,2,9,7,1,8
27,7412.0,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,725.0,3,Female,68,3,3,Manufacturing Director,1,Married,6009.0,1,No,11.0,3.0,4,0,9,3,3,9,7,0,7
32,11159.0,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,727.0,3,Female,39,3,3,Research Director,4,Single,19373.0,3,No,15.0,3.0,4,0,10,6,3,7,7,7,7
47,4960.0,No,Travel_Rarely,703,Sales,14,4,Marketing,728.0,4,Male,42,3,2,Sales Executive,1,Single,11825.0,2,No,12.0,3.0,4,0,20,2,3,7,7,1,7
40,10475.0,No,Travel_Frequently,580,Sales,5,4,Life Sciences,729.0,4,Male,48,2,3,Sales Executive,1,Married,23772.0,5,Yes,21.0,4.0,3,1,20,2,3,18,13,1,12
53,14814.0,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,730.0,3,Male,59,4,4,Research Director,3,Married,13514.0,3,No,19.0,3.0,3,0,32,3,3,5,1,1,3
41,19141.0,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,731.0,2,Male,73,2,5,Manager,4,Divorced,8861.0,3,No,15.0,3.0,2,3,23,2,2,21,6,12,6
60,5405.0,No,Travel_Rarely,1179,Sales,16,4,Marketing,732.0,1,Male,84,3,2,Sales Executive,1,Single,11924.0,8,No,14.0,3.0,4,0,10,1,3,2,2,2,2
27,8793.0,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,733.0,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809.0,1,No,21.0,4.0,3,2,9,4,2,9,7,1,7
41,19189.0,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,734.0,4,Male,59,2,5,Manager,3,Married,19562.0,1,No,12.0,3.0,2,1,22,3,3,22,7,2,10
50,3875.0,No,Travel_Rarely,316,Sales,8,4,Marketing,738.0,4,Male,54,3,1,Sales Representative,2,Married,9983.0,7,No,15.0,3.0,4,1,4,2,3,2,2,2,2
28,2216.0,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,741.0,1,Female,67,1,1,Research Scientist,2,Single,3872.0,7,Yes,13.0,3.0,4,0,10,4,3,7,7,3,7
36,11713.0,No,Non-Travel,427,Research & Development,8,3,Life Sciences,742.0,1,Female,63,4,3,Research Director,1,Married,20335.0,9,No,14.0,3.0,1,1,10,2,3,8,7,0,5
38,7861.0,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,743.0,3,Female,81,3,3,Manufacturing Director,3,Single,15397.0,4,Yes,14.0,3.0,4,0,10,4,4,1,0,0,0
44,3708.0,No,Non-Travel,381,Research & Development,24,3,Medical,744.0,1,Male,49,1,1,Laboratory Technician,3,Single,2104.0,2,No,14.0,3.0,3,0,9,5,3,5,2,1,4
47,13770.0,No,Travel_Frequently,217,Sales,3,3,Medical,746.0,4,Female,49,3,4,Sales Executive,3,Divorced,10225.0,9,Yes,12.0,3.0,4,2,28,2,2,22,2,11,13
30,5304.0,No,Travel_Rarely,501,Sales,27,5,Marketing,747.0,3,Male,99,3,2,Sales Executive,4,Divorced,25275.0,7,No,23.0,4.0,4,1,10,2,2,8,7,7,7
29,2642.0,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,749.0,3,Male,99,3,1,Sales Representative,3,Single,2755.0,1,No,11.0,3.0,3,0,1,6,3,1,0,0,0
42,2759.0,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,752.0,3,Male,57,4,1,Research Scientist,3,Divorced,20366.0,6,Yes,12.0,3.0,4,0,7,2,3,2,2,2,2
43,6804.0,No,Travel_Frequently,775,Sales,15,3,Life Sciences,754.0,4,Male,47,2,2,Sales Executive,4,Married,23683.0,3,No,18.0,3.0,3,1,7,5,3,2,2,2,2
34,6142.0,No,Travel_Rarely,970,Research & Development,8,2,Medical,757.0,2,Female,96,3,2,Healthcare Representative,3,Single,7360.0,3,No,11.0,3.0,4,0,10,2,3,5,1,4,3
23,2500.0,No,Travel_Rarely,650,Research & Development,9,1,Medical,758.0,2,Male,37,3,1,Laboratory Technician,1,Married,4344.0,1,No,14.0,3.0,4,1,5,2,4,4,3,0,2
39,6389.0,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,760.0,3,Female,44,4,2,Human Resources,2,Married,18767.0,9,No,15.0,3.0,3,1,12,3,1,8,3,3,6
56,11103.0,No,Travel_Rarely,832,Research & Development,9,3,Medical,762.0,3,Male,81,3,4,Healthcare Representative,4,Married,20420.0,7,No,11.0,3.0,3,0,30,1,2,10,7,1,1
40,2342.0,No,Travel_Rarely,804,Research & Development,2,1,Medical,763.0,4,Female,86,2,1,Research Scientist,4,Single,22929.0,0,Yes,20.0,4.0,4,0,5,2,2,4,2,2,3
27,6811.0,No,Travel_Rarely,975,Research & Development,7,3,Medical,764.0,4,Female,55,2,2,Healthcare Representative,1,Single,23398.0,8,No,19.0,3.0,1,0,9,2,1,7,6,0,7
29,2297.0,No,Travel_Rarely,1090,Sales,10,3,Marketing,766.0,4,Male,83,3,1,Sales Representative,2,Divorced,17967.0,1,No,14.0,3.0,4,2,2,2,3,2,2,2,2
53,2450.0,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,769.0,4,Male,86,3,2,Laboratory Technician,4,Single,10919.0,2,No,17.0,3.0,4,0,19,4,3,2,2,2,2
35,5093.0,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,771.0,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761.0,2,No,11.0,3.0,1,1,16,2,4,1,0,0,0
32,5309.0,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,772.0,1,Male,80,3,2,Laboratory Technician,4,Married,21146.0,1,No,15.0,3.0,4,2,10,2,3,10,8,4,7
38,3057.0,No,Travel_Rarely,268,Research & Development,2,5,Medical,773.0,4,Male,92,3,1,Research Scientist,3,Married,20471.0,6,Yes,13.0,3.0,2,1,6,0,1,1,0,0,1
34,5121.0,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,775.0,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187.0,3,No,14.0,3.0,3,1,7,3,3,0,0,0,0
52,16856.0,No,Travel_Rarely,621,Sales,3,4,Marketing,776.0,3,Male,31,2,4,Manager,1,Married,10084.0,1,No,11.0,3.0,1,0,34,3,4,34,6,1,16
33,2686.0,Yes,Travel_Rarely,527,Research & Development,1,4,Other,780.0,4,Male,63,3,1,Research Scientist,4,Single,5207.0,1,Yes,13.0,3.0,3,0,10,2,2,10,9,7,8
25,6180.0,No,Travel_Rarely,883,Sales,26,1,Medical,781.0,3,Female,32,3,2,Sales Executive,4,Single,22807.0,1,No,23.0,4.0,2,0,6,5,2,6,5,1,4
45,6632.0,No,Travel_Rarely,954,Sales,2,2,Technical Degree,783.0,2,Male,46,1,2,Sales Representative,3,Single,12388.0,0,No,13.0,3.0,1,0,9,3,3,8,7,3,1
23,3505.0,No,Travel_Rarely,310,Research & Development,10,1,Medical,784.0,1,Male,79,4,1,Research Scientist,3,Single,19630.0,1,No,18.0,3.0,4,0,2,3,3,2,2,0,2
47,6397.0,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,785.0,2,Female,77,4,2,Sales Executive,3,Single,10339.0,4,Yes,12.0,3.0,4,0,8,2,3,5,4,1,3
34,6274.0,No,Travel_Rarely,304,Sales,2,3,Other,786.0,4,Male,60,3,2,Sales Executive,4,Single,18686.0,1,No,22.0,4.0,3,0,6,5,3,6,5,1,4
55,19859.0,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,787.0,4,Male,78,3,5,Manager,1,Married,21199.0,5,Yes,13.0,3.0,4,1,24,2,3,5,2,1,4
36,7587.0,No,Non-Travel,1434,Sales,8,4,Life Sciences,789.0,1,Male,76,2,3,Sales Executive,1,Single,14229.0,1,No,15.0,3.0,2,0,10,1,3,10,7,0,9
52,4258.0,No,Non-Travel,715,Research & Development,19,4,Medical,791.0,4,Male,41,3,1,Research Scientist,4,Married,26589.0,0,No,18.0,3.0,1,1,5,3,3,4,3,1,2
26,4364.0,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,792.0,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288.0,3,No,14.0,3.0,1,1,5,2,3,2,2,2,0
29,4335.0,No,Travel_Rarely,657,Research & Development,27,3,Medical,793.0,2,Female,66,3,2,Healthcare Representative,3,Married,25549.0,4,No,12.0,3.0,1,1,11,3,2,8,7,1,1
26,5326.0,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,796.0,4,Male,38,2,2,Sales Executive,1,Single,3064.0,6,No,17.0,3.0,3,0,6,2,2,4,3,1,2
34,3280.0,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,797.0,2,Female,72,4,1,Research Scientist,4,Single,13551.0,2,No,16.0,3.0,3,0,10,2,3,4,2,1,3
54,5485.0,No,Travel_Rarely,376,Research & Development,19,4,Medical,799.0,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670.0,9,Yes,11.0,3.0,2,2,9,4,3,5,3,1,4
27,4342.0,No,Travel_Frequently,829,Sales,8,1,Marketing,800.0,3,Male,84,3,2,Sales Executive,4,Married,24008.0,0,No,19.0,3.0,2,1,5,3,3,4,2,1,1
37,2782.0,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,802.0,4,Female,82,3,1,Research Scientist,1,Divorced,19905.0,0,Yes,13.0,3.0,2,2,6,3,2,5,3,4,3
38,5980.0,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,803.0,1,Female,75,4,2,Manufacturing Director,1,Single,26085.0,6,Yes,12.0,3.0,4,0,17,2,3,15,7,4,12
34,4381.0,No,Travel_Rarely,121,Research & Development,2,4,Medical,804.0,3,Female,86,2,1,Research Scientist,1,Single,7530.0,1,No,11.0,3.0,3,0,6,3,3,6,5,1,3
35,2572.0,No,Travel_Rarely,384,Sales,8,4,Life Sciences,805.0,1,Female,72,3,1,Sales Representative,4,Married,20317.0,1,No,16.0,3.0,2,1,3,1,2,3,2,0,2
30,3833.0,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,806.0,4,Male,38,1,1,Laboratory Technician,3,Married,24375.0,3,No,21.0,4.0,3,2,7,2,3,2,2,0,2
40,4244.0,No,Travel_Frequently,791,Research & Development,2,2,Medical,807.0,3,Female,38,4,2,Healthcare Representative,2,Married,9931.0,1,No,24.0,4.0,4,1,8,2,3,8,7,3,7
34,6500.0,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,808.0,3,Female,93,3,2,Sales Executive,1,Married,13305.0,5,No,17.0,3.0,2,1,6,1,3,3,2,1,2
42,18430.0,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,809.0,2,Male,66,3,5,Manager,4,Divorced,16225.0,1,No,13.0,3.0,2,1,24,4,2,24,7,14,9
23,1601.0,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,811.0,3,Male,63,4,1,Laboratory Technician,1,Married,3445.0,1,Yes,21.0,4.0,3,2,1,2,3,0,0,0,0
24,2694.0,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,812.0,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551.0,1,No,11.0,3.0,3,3,1,4,3,1,0,0,0
52,3149.0,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,813.0,4,Female,82,3,2,Laboratory Technician,3,Married,21821.0,8,No,20.0,4.0,2,1,9,3,3,5,2,1,4
50,17639.0,No,Travel_Rarely,691,Research & Development,2,3,Medical,815.0,3,Male,64,3,4,Research Director,3,Married,6881.0,5,No,16.0,3.0,4,0,30,3,3,4,3,0,3
29,2319.0,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,816.0,2,Female,36,2,1,Laboratory Technician,1,Married,6689.0,1,Yes,11.0,3.0,4,1,1,1,3,1,0,0,0
33,11691.0,No,Travel_Rarely,213,Research & Development,7,3,Medical,817.0,3,Male,49,3,3,Research Director,3,Married,25995.0,0,No,11.0,3.0,4,0,14,3,4,13,9,3,7
33,5324.0,Yes,Travel_Rarely,118,Sales,16,3,Marketing,819.0,1,Female,69,3,2,Sales Executive,1,Single,26507.0,5,No,15.0,3.0,3,0,6,3,3,3,2,0,2
47,16752.0,No,Travel_Rarely,202,Research & Development,2,2,Other,820.0,3,Female,33,3,4,Manager,4,Married,12982.0,1,Yes,11.0,3.0,3,1,26,3,2,26,14,3,0
36,5228.0,No,Travel_Rarely,676,Research & Development,1,3,Other,823.0,3,Female,35,3,2,Manufacturing Director,2,Married,23361.0,0,No,15.0,3.0,1,1,10,2,3,9,7,0,5
29,2700.0,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,824.0,3,Male,81,4,1,Research Scientist,3,Married,23779.0,1,No,24.0,4.0,3,1,10,3,3,10,7,0,7
58,19246.0,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,825.0,4,Male,31,3,5,Research Director,2,Single,25761.0,7,Yes,12.0,3.0,4,0,40,2,3,31,15,13,8
35,2506.0,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,826.0,4,Female,40,4,1,Research Scientist,3,Single,13301.0,3,No,13.0,3.0,3,0,7,0,3,2,2,2,2
42,6062.0,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,827.0,4,Female,43,2,2,Manufacturing Director,4,Married,4051.0,9,Yes,13.0,3.0,4,1,8,4,3,4,3,0,2
28,4382.0,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,828.0,3,Male,46,3,1,Research Scientist,3,Single,16374.0,6,No,17.0,3.0,4,0,5,3,2,2,2,2,1
36,2143.0,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,829.0,3,Male,36,3,1,Human Resources,2,Married,25527.0,4,No,13.0,3.0,2,1,8,2,3,5,2,0,4
32,6162.0,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,830.0,3,Female,98,2,2,Manufacturing Director,3,Married,19124.0,1,No,12.0,3.0,3,1,14,3,3,14,13,6,8
40,5094.0,No,Travel_Frequently,720,Research & Development,16,4,Medical,832.0,1,Male,51,2,2,Laboratory Technician,3,Single,11983.0,6,No,14.0,3.0,4,0,10,6,3,1,0,0,0
30,6877.0,No,Travel_Rarely,946,Research & Development,2,3,Medical,833.0,3,Female,52,2,2,Manufacturing Director,4,Single,20234.0,5,Yes,24.0,4.0,2,0,12,4,2,0,0,0,0
45,2274.0,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,834.0,2,Female,95,2,1,Research Scientist,3,Single,6153.0,1,No,14.0,3.0,4,0,1,3,3,1,0,0,0
42,4434.0,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,836.0,2,Male,98,3,2,Manufacturing Director,2,Married,11806.0,1,No,13.0,3.0,4,1,10,3,2,9,8,7,8
38,6288.0,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,837.0,1,Male,45,2,2,Healthcare Representative,1,Divorced,4284.0,2,No,15.0,3.0,3,1,13,3,2,4,3,1,2
34,2553.0,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,838.0,3,Female,100,2,1,Research Scientist,4,Single,8306.0,1,No,16.0,3.0,3,0,6,3,3,5,2,1,3
49,7654.0,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,840.0,3,Female,43,3,3,Sales Executive,4,Married,5860.0,1,No,18.0,3.0,1,2,9,3,4,9,8,7,7
55,5160.0,Yes,Travel_Rarely,436,Sales,2,1,Medical,842.0,3,Male,37,3,2,Sales Executive,4,Single,21519.0,4,No,16.0,3.0,3,0,12,3,2,9,7,7,3
43,17159.0,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843.0,2,Male,94,3,4,Research Director,1,Married,5200.0,6,No,24.0,4.0,3,1,22,3,3,4,1,1,0
27,12808.0,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,844.0,3,Male,42,2,3,Research Director,4,Divorced,8842.0,1,Yes,16.0,3.0,2,1,9,3,3,9,8,0,8
35,10221.0,No,Travel_Rarely,950,Research & Development,7,3,Other,845.0,3,Male,59,3,3,Manufacturing Director,3,Single,18869.0,3,No,21.0,4.0,2,0,17,3,4,8,5,1,6
28,4779.0,No,Travel_Rarely,760,Sales,2,4,Marketing,846.0,2,Female,81,3,2,Sales Executive,2,Married,3698.0,1,Yes,20.0,4.0,1,0,8,2,3,8,7,7,5
34,3737.0,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,847.0,3,Male,88,3,1,Human Resources,4,Married,2243.0,0,No,19.0,3.0,3,1,4,1,1,3,2,0,2
26,2366.0,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,848.0,3,Female,88,2,1,Research Scientist,3,Married,20898.0,1,Yes,14.0,3.0,1,1,8,2,3,8,7,1,7
27,1706.0,No,Non-Travel,443,Research & Development,3,3,Medical,850.0,4,Male,50,3,1,Research Scientist,4,Married,16571.0,1,No,11.0,3.0,3,3,0,6,2,0,0,0,0
51,16307.0,No,Travel_Rarely,1318,Sales,26,4,Marketing,851.0,1,Female,66,3,4,Manager,3,Married,5594.0,2,No,14.0,3.0,3,1,29,2,2,20,6,4,17
44,5933.0,No,Travel_Rarely,625,Research & Development,4,3,Medical,852.0,4,Male,50,3,2,Healthcare Representative,2,Single,5197.0,9,No,12.0,3.0,4,0,10,2,2,5,2,2,3
25,3424.0,No,Travel_Rarely,180,Research & Development,2,1,Medical,854.0,1,Male,65,4,1,Research Scientist,1,Single,21632.0,7,No,13.0,3.0,3,0,6,3,2,4,3,0,1
33,4037.0,No,Travel_Rarely,586,Sales,1,3,Medical,855.0,1,Male,48,4,2,Sales Executive,1,Divorced,21816.0,1,No,22.0,4.0,1,1,9,5,3,9,8,0,8
35,2559.0,No,Travel_Rarely,1343,Research & Development,27,1,Medical,856.0,3,Female,53,2,1,Research Scientist,1,Single,17852.0,1,No,11.0,3.0,4,0,6,3,2,6,5,1,1
36,6201.0,No,Travel_Rarely,928,Sales,1,2,Life Sciences,857.0,2,Male,56,3,2,Sales Executive,4,Married,2823.0,1,Yes,14.0,3.0,4,1,18,1,2,18,14,4,11
32,4403.0,No,Travel_Rarely,117,Sales,13,4,Life Sciences,859.0,2,Male,73,3,2,Sales Executive,4,Divorced,9250.0,2,No,11.0,3.0,3,1,8,3,2,5,2,0,3
30,3761.0,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,861.0,2,Male,75,2,1,Research Scientist,4,Divorced,2373.0,9,No,12.0,3.0,2,1,10,3,2,5,4,0,3
53,10934.0,No,Travel_Rarely,661,Sales,7,2,Marketing,862.0,1,Female,78,2,3,Sales Executive,4,Married,20715.0,7,Yes,18.0,3.0,4,1,35,3,3,5,2,0,4
45,10761.0,No,Travel_Rarely,930,Sales,9,3,Marketing,864.0,4,Male,74,3,3,Sales Executive,1,Divorced,19239.0,4,Yes,12.0,3.0,3,1,18,2,3,5,4,0,2
32,5175.0,No,Travel_Rarely,638,Research & Development,8,2,Medical,865.0,3,Female,91,4,2,Research Scientist,3,Married,22162.0,5,No,12.0,3.0,3,1,9,3,2,5,3,1,3
52,13826.0,No,Travel_Frequently,890,Research & Development,25,4,Medical,867.0,3,Female,81,2,4,Manufacturing Director,4,Married,19028.0,3,No,22.0,4.0,3,0,31,3,3,9,8,0,0
37,6334.0,No,Travel_Rarely,342,Sales,16,4,Marketing,868.0,4,Male,66,2,2,Sales Executive,3,Divorced,24558.0,4,No,19.0,3.0,4,2,9,2,3,1,0,0,0
28,4936.0,No,Travel_Rarely,1169,Human Resources,8,2,Medical,869.0,2,Male,63,2,1,Human Resources,4,Divorced,23965.0,1,No,13.0,3.0,4,1,6,6,3,5,1,0,4
