Fecha,Hora,Noroeste PM10,Noroeste monóxido de carbono,Noreste PM10,Noreste monóxido de carbono,Centro PM10,Centro monóxido de carbono,Suroeste PM10,Suroeste monóxido de carbono,Sureste PM10,Sureste monóxido de carbono
24/12/2016,8,110,-99.0,119,-99.0,108,-99.0,74,-99.0,97.0,-99.0
24/12/2016,9,110,17.0,119,21.0,108,17.0,73,13.0,97.0,15.0
24/12/2016,10,111,18.0,120,22.0,109,17.0,71,13.0,96.0,15.0
24/12/2016,11,112,18.0,120,22.0,109,17.0,68,13.0,96.0,15.0
24/12/2016,12,111,18.0,120,22.0,109,17.0,67,12.0,96.0,15.0
24/12/2016,13,110,17.0,120,21.0,109,16.0,64,11.0,96.0,14.0
24/12/2016,14,109,16.0,120,20.0,108,15.0,60,10.0,97.0,14.0
24/12/2016,15,109,15.0,120,18.0,108,14.0,57,9.0,96.0,13.0
24/12/2016,16,108,12.0,119,15.0,107,12.0,55,8.0,96.0,12.0
24/12/2016,17,108,10.0,118,13.0,107,11.0,54,8.0,96.0,10.0
24/12/2016,18,108,8.0,118,9.0,107,9.0,54,7.0,96.0,9.0
24/12/2016,19,107,7.0,119,8.0,107,9.0,52,7.0,94.0,7.0
24/12/2016,20,107,7.0,119,7.0,107,10.0,51,7.0,94.0,6.0
24/12/2016,21,106,8.0,118,8.0,107,11.0,49,8.0,93.0,7.0
24/12/2016,22,106,9.0,119,10.0,107,12.0,50,8.0,94.0,7.0
24/12/2016,23,105,10.0,118,13.0,107,14.0,50,8.0,93.0,8.0
24/12/2016,24,105,11.0,117,16.0,106,15.0,49,7.0,91.0,10.0
25/12/2016,1,105,12.0,117,18.0,106,15.0,48,8.0,93.0,11.0
25/12/2016,2,106,13.0,117,20.0,106,15.0,48,9.0,97.0,12.0
25/12/2016,3,107,13.0,119,23.0,106,16.0,49,10.0,100.0,12.0
25/12/2016,4,108,13.0,121,25.0,106,15.0,52,10.0,101.0,13.0
25/12/2016,5,111,14.0,124,25.0,107,15.0,55,11.0,103.0,13.0
25/12/2016,6,111,15.0,127,25.0,107,15.0,55,11.0,105.0,13.0
25/12/2016,7,112,16.0,130,25.0,108,14.0,57,11.0,106.0,14.0
25/12/2016,8,113,18.0,134,23.0,109,15.0,57,11.0,107.0,15.0
25/12/2016,9,115,19.0,136,23.0,110,15.0,57,12.0,107.0,15.0
25/12/2016,10,116,20.0,138,22.0,110,15.0,55,11.0,107.0,14.0
25/12/2016,11,117,20.0,139,19.0,111,15.0,55,11.0,107.0,13.0
25/12/2016,12,117,18.0,139,17.0,111,15.0,55,10.0,106.0,11.0
25/12/2016,13,118,16.0,139,15.0,111,14.0,55,9.0,105.0,9.0
25/12/2016,14,117,15.0,140,14.0,111,12.0,57,8.0,104.0,8.0
25/12/2016,15,117,12.0,140,12.0,110,11.0,57,7.0,104.0,7.0
25/12/2016,16,118,10.0,140,10.0,110,9.0,57,7.0,103.0,5.0
25/12/2016,17,119,8.0,140,7.0,110,8.0,55,7.0,103.0,5.0
25/12/2016,18,119,6.0,143,6.0,110,7.0,54,7.0,103.0,4.0
25/12/2016,19,119,6.0,144,6.0,110,7.0,54,7.0,103.0,4.0
25/12/2016,20,118,7.0,143,6.0,110,7.0,55,7.0,102.0,4.0
25/12/2016,21,119,7.0,144,5.0,109,8.0,57,7.0,102.0,5.0
25/12/2016,22,118,8.0,144,6.0,109,8.0,57,7.0,101.0,5.0
25/12/2016,23,118,9.0,142,7.0,109,8.0,57,7.0,101.0,5.0
25/12/2016,24,117,10.0,141,8.0,109,8.0,55,8.0,100.0,5.0
26/12/2016,1,117,11.0,137,11.0,108,9.0,54,8.0,97.0,6.0
26/12/2016,2,117,11.0,135,11.0,108,10.0,52,8.0,91.0,6.0
26/12/2016,3,115,11.0,132,13.0,106,10.0,49,8.0,84.0,6.0
26/12/2016,4,114,11.0,126,14.0,105,10.0,45,8.0,78.0,6.0
26/12/2016,5,112,11.0,122,14.0,104,9.0,43,8.0,67.0,5.0
26/12/2016,6,111,11.0,118,15.0,103,9.0,41,7.0,61.0,5.0
26/12/2016,7,108,10.0,114,15.0,102,9.0,41,7.0,55.0,6.0
26/12/2016,8,106,11.0,111,15.0,99,10.0,40,6.0,51.0,7.0
26/12/2016,9,102,12.0,108,15.0,94,11.0,40,7.0,49.0,10.0
26/12/2016,10,102,13.0,106,17.0,90,12.0,41,7.0,45.0,12.0
26/12/2016,11,103,14.0,104,18.0,86,13.0,41,7.0,44.0,13.0
26/12/2016,12,102,14.0,104,18.0,81,13.0,41,7.0,44.0,14.0
26/12/2016,13,102,13.0,105,18.0,81,13.0,41,8.0,45.0,14.0
26/12/2016,14,102,13.0,105,17.0,83,13.0,39,6.0,46.0,14.0
26/12/2016,15,101,12.0,105,15.0,83,12.0,39,6.0,45.0,13.0
26/12/2016,16,101,10.0,105,12.0,83,11.0,38,6.0,45.0,11.0
26/12/2016,17,101,9.0,105,10.0,84,9.0,39,6.0,46.0,8.0
26/12/2016,18,102,9.0,105,8.0,86,8.0,39,5.0,48.0,5.0
26/12/2016,19,102,8.0,105,6.0,88,8.0,39,5.0,49.0,5.0
26/12/2016,20,102,7.0,105,5.0,90,8.0,39,5.0,50.0,5.0
26/12/2016,21,102,6.0,106,5.0,93,8.0,39,6.0,54.0,6.0
26/12/2016,22,101,6.0,106,5.0,94,8.0,40,6.0,57.0,7.0
26/12/2016,23,99,6.0,106,6.0,91,9.0,41,6.0,60.0,7.0
26/12/2016,24,94,6.0,105,6.0,88,9.0,43,6.0,63.0,8.0
27/12/2016,1,93,6.0,105,7.0,87,8.0,44,6.0,65.0,8.0
27/12/2016,2,91,6.0,104,7.0,86,8.0,44,6.0,67.0,7.0
27/12/2016,3,90,5.0,104,8.0,86,6.0,44,6.0,68.0,7.0
27/12/2016,4,90,5.0,104,8.0,87,6.0,43,5.0,71.0,6.0
27/12/2016,5,91,5.0,104,8.0,87,6.0,43,5.0,73.0,6.0
27/12/2016,6,91,5.0,104,8.0,90,7.0,44,5.0,74.0,7.0
27/12/2016,7,91,5.0,104,10.0,91,8.0,44,5.0,76.0,7.0
27/12/2016,8,90,6.0,104,12.0,91,10.0,44,5.0,76.0,9.0
27/12/2016,9,88,8.0,104,14.0,94,11.0,44,6.0,77.0,10.0
27/12/2016,10,86,9.0,104,15.0,94,12.0,45,7.0,77.0,11.0
27/12/2016,11,84,10.0,104,15.0,97,13.0,45,7.0,80.0,11.0
27/12/2016,12,84,11.0,105,15.0,100,13.0,46,8.0,80.0,11.0
27/12/2016,13,86,11.0,105,15.0,102,14.0,48,9.0,86.0,11.0
27/12/2016,14,87,12.0,105,14.0,102,14.0,50,9.0,90.0,11.0
27/12/2016,15,90,12.0,105,13.0,103,13.0,51,9.0,93.0,9.0
27/12/2016,16,87,10.0,104,12.0,103,12.0,52,9.0,94.0,8.0
27/12/2016,17,87,9.0,104,10.0,103,11.0,52,8.0,94.0,7.0
27/12/2016,18,86,8.0,104,8.0,102,10.0,54,7.0,96.0,7.0
27/12/2016,19,86,8.0,104,7.0,101,9.0,54,7.0,97.0,6.0
27/12/2016,20,97,7.0,104,5.0,101,8.0,54,6.0,97.0,5.0
27/12/2016,21,97,6.0,103,5.0,101,7.0,54,6.0,97.0,5.0
27/12/2016,22,97,6.0,102,5.0,101,7.0,54,6.0,94.0,5.0
27/12/2016,23,97,5.0,102,5.0,101,7.0,54,5.0,93.0,5.0
27/12/2016,24,96,5.0,102,5.0,100,6.0,52,5.0,91.0,5.0
28/12/2016,1,96,5.0,102,5.0,99,6.0,51,5.0,90.0,5.0
28/12/2016,2,97,5.0,101,5.0,99,6.0,51,5.0,88.0,5.0
28/12/2016,3,97,5.0,101,5.0,97,5.0,51,5.0,88.0,5.0
28/12/2016,4,97,4.0,97,5.0,96,5.0,51,5.0,87.0,5.0
28/12/2016,5,97,4.0,94,5.0,93,5.0,51,5.0,88.0,5.0
28/12/2016,6,96,4.0,90,5.0,90,5.0,51,5.0,87.0,6.0
28/12/2016,7,94,4.0,87,5.0,87,5.0,51,5.0,90.0,6.0
28/12/2016,8,94,4.0,81,6.0,83,5.0,51,5.0,90.0,9.0
28/12/2016,9,94,5.0,76,7.0,78,5.0,50,5.0,91.0,11.0
28/12/2016,10,87,5.0,70,8.0,76,6.0,50,5.0,93.0,11.0
28/12/2016,11,86,5.0,64,9.0,70,6.0,49,5.0,90.0,11.0
28/12/2016,12,78,5.0,58,10.0,65,7.0,48,5.0,86.0,11.0
28/12/2016,13,71,6.0,54,11.0,60,7.0,46,6.0,81.0,11.0
28/12/2016,14,67,7.0,52,10.0,55,8.0,44,6.0,77.0,9.0
28/12/2016,15,65,7.0,52,9.0,55,8.0,43,6.0,76.0,9.0
28/12/2016,16,67,6.0,54,8.0,55,7.0,40,6.0,73.0,7.0
28/12/2016,17,67,6.0,54,7.0,54,7.0,40,6.0,71.0,7.0
28/12/2016,18,67,6.0,52,6.0,54,8.0,40,5.0,73.0,6.0
28/12/2016,19,64,7.0,54,6.0,54,8.0,40,6.0,73.0,6.0
28/12/2016,20,54,7.0,52,6.0,52,9.0,39,7.0,71.0,6.0
28/12/2016,21,57,8.0,52,7.0,50,9.0,39,7.0,70.0,6.0
28/12/2016,22,58,7.0,54,7.0,51,10.0,38,7.0,70.0,7.0
28/12/2016,23,63,7.0,55,7.0,52,10.0,38,7.0,70.0,8.0
28/12/2016,24,63,8.0,57,8.0,55,10.0,38,8.0,70.0,8.0
29/12/2016,1,63,8.0,57,8.0,57,10.0,39,9.0,70.0,9.0
29/12/2016,2,63,8.0,57,8.0,57,9.0,39,9.0,71.0,9.0
29/12/2016,3,63,7.0,58,8.0,57,8.0,39,8.0,73.0,9.0
29/12/2016,4,61,6.0,60,8.0,58,7.0,39,6.0,74.0,9.0
29/12/2016,5,61,5.0,63,7.0,58,6.0,40,6.0,73.0,8.0
29/12/2016,6,60,5.0,65,7.0,60,5.0,40,6.0,73.0,7.0
29/12/2016,7,60,5.0,67,6.0,61,5.0,41,6.0,71.0,6.0
29/12/2016,8,55,5.0,68,7.0,61,5.0,43,6.0,71.0,7.0
29/12/2016,9,55,5.0,70,8.0,63,5.0,43,6.0,71.0,7.0
29/12/2016,10,57,5.0,73,8.0,63,6.0,44,7.0,68.0,7.0
29/12/2016,11,61,5.0,77,9.0,64,6.0,46,7.0,71.0,7.0
29/12/2016,12,64,5.0,81,9.0,65,7.0,48,7.0,74.0,7.0
29/12/2016,13,67,6.0,88,9.0,67,7.0,46,6.0,77.0,7.0
29/12/2016,14,68,6.0,86,9.0,67,7.0,45,6.0,78.0,7.0
29/12/2016,15,68,6.0,83,8.0,67,7.0,44,5.0,80.0,6.0
29/12/2016,16,71,6.0,84,7.0,65,6.0,44,5.0,81.0,6.0
29/12/2016,17,76,6.0,86,7.0,67,6.0,44,5.0,81.0,5.0
29/12/2016,18,80,5.0,102,6.0,70,6.0,44,4.0,78.0,5.0
29/12/2016,19,87,5.0,112,5.0,78,5.0,48,4.0,83.0,5.0
29/12/2016,20,88,5.0,116,5.0,86,5.0,51,4.0,84.0,5.0
29/12/2016,21,84,5.0,116,5.0,87,5.0,54,4.0,93.0,4.0
29/12/2016,22,81,5.0,116,5.0,87,5.0,54,4.0,93.0,4.0
29/12/2016,23,78,5.0,116,5.0,86,5.0,52,4.0,93.0,4.0
29/12/2016,24,77,4.0,115,4.0,83,5.0,51,4.0,91.0,4.0
30/12/2016,1,74,4.0,115,4.0,81,5.0,51,4.0,91.0,4.0
30/12/2016,2,74,5.0,114,5.0,80,5.0,50,4.0,90.0,4.0
30/12/2016,3,73,-99.0,114,-99.0,78,-99.0,49,-99.0,88.0,-99.0
30/12/2016,4,74,-99.0,114,-99.0,77,-99.0,48,-99.0,87.0,-99.0
30/12/2016,5,73,-99.0,114,-99.0,76,-99.0,46,-99.0,86.0,-99.0
30/12/2016,6,73,-99.0,113,-99.0,73,-99.0,45,-99.0,84.0,-99.0
30/12/2016,7,71,-99.0,113,-99.0,74,-99.0,45,-99.0,83.0,-99.0
30/12/2016,8,70,-99.0,112,-99.0,73,-99.0,44,-99.0,80.0,-99.0
30/12/2016,9,68,4.0,112,4.0,70,5.0,44,3.0,76.0,4.0
30/12/2016,10,64,4.0,111,5.0,67,5.0,43,4.0,71.0,4.0
30/12/2016,11,61,5.0,110,5.0,65,5.0,40,4.0,68.0,4.0
30/12/2016,12,60,5.0,109,5.0,61,5.0,39,4.0,65.0,5.0
30/12/2016,13,58,5.0,108,5.0,60,5.0,39,5.0,64.0,5.0
30/12/2016,14,57,5.0,108,5.0,57,5.0,39,5.0,65.0,5.0
30/12/2016,15,57,5.0,107,5.0,57,6.0,38,5.0,64.0,5.0
30/12/2016,16,58,6.0,107,5.0,57,6.0,38,5.0,63.0,5.0
30/12/2016,17,57,6.0,106,5.0,57,6.0,38,5.0,63.0,5.0
30/12/2016,18,49,6.0,94,5.0,54,6.0,36,5.0,60.0,5.0
30/12/2016,19,43,6.0,52,6.0,46,7.0,34,5.0,55.0,5.0
30/12/2016,20,41,7.0,40,7.0,39,9.0,31,6.0,54.0,6.0
30/12/2016,21,43,7.0,35,8.0,38,10.0,29,7.0,52.0,7.0
30/12/2016,22,45,8.0,43,9.0,39,10.0,29,7.0,49.0,7.0
30/12/2016,23,48,9.0,45,10.0,40,11.0,29,8.0,50.0,8.0
30/12/2016,24,49,10.0,48,12.0,41,12.0,30,8.0,49.0,9.0
31/12/2016,1,50,10.0,49,13.0,44,13.0,31,9.0,49.0,10.0
31/12/2016,2,52,11.0,50,14.0,48,14.0,33,9.0,49.0,10.0
31/12/2016,3,55,11.0,51,14.0,50,13.0,34,9.0,48.0,10.0
31/12/2016,4,57,11.0,54,14.0,51,12.0,35,8.0,48.0,10.0
31/12/2016,5,58,12.0,57,13.0,54,12.0,36,7.0,49.0,10.0
31/12/2016,6,60,12.0,58,13.0,55,12.0,38,7.0,49.0,9.0
31/12/2016,7,61,13.0,63,15.0,55,13.0,38,6.0,48.0,9.0
31/12/2016,8,64,14.0,67,17.0,57,13.0,38,7.0,49.0,9.0
31/12/2016,9,65,15.0,71,18.0,58,12.0,38,7.0,51.0,9.0
31/12/2016,10,68,15.0,77,18.0,60,12.0,38,7.0,55.0,9.0
31/12/2016,11,70,15.0,80,18.0,61,12.0,39,7.0,60.0,9.0
31/12/2016,12,73,15.0,84,18.0,64,12.0,40,7.0,58.0,8.0
31/12/2016,13,74,14.0,87,17.0,65,11.0,40,6.0,58.0,7.0
31/12/2016,14,74,12.0,88,16.0,65,10.0,40,6.0,60.0,7.0
31/12/2016,15,74,11.0,88,14.0,65,9.0,40,6.0,58.0,6.0
31/12/2016,16,74,10.0,90,11.0,65,8.0,40,5.0,61.0,5.0
31/12/2016,17,76,8.0,91,9.0,65,7.0,40,5.0,64.0,5.0
31/12/2016,18,77,7.0,93,9.0,67,6.0,40,5.0,67.0,4.0
31/12/2016,19,78,7.0,91,8.0,67,6.0,39,5.0,65.0,4.0
31/12/2016,20,77,7.0,91,7.0,67,5.0,39,5.0,63.0,4.0
31/12/2016,21,76,7.0,93,8.0,65,6.0,38,5.0,61.0,5.0
31/12/2016,22,74,7.0,93,8.0,64,7.0,38,5.0,61.0,5.0
31/12/2016,23,74,9.0,93,9.0,63,7.0,38,5.0,61.0,6.0
31/12/2016,24,76,11.0,96,9.0,61,8.0,38,5.0,61.0,8.0
01/01/2017,1,80,12.0,101,11.0,61,9.0,36,5.0,64.0,9.0
01/01/2017,2,86,13.0,102,12.0,61,10.0,36,5.0,68.0,10.0
01/01/2017,3,94,13.0,105,14.0,64,11.0,36,6.0,77.0,11.0
01/01/2017,4,100,13.0,108,15.0,68,11.0,38,7.0,87.0,12.0
01/01/2017,5,103,13.0,113,18.0,71,12.0,39,7.0,94.0,12.0
01/01/2017,6,106,13.0,119,19.0,77,12.0,40,8.0,101.0,12.0
01/01/2017,7,108,12.0,123,19.0,84,13.0,41,8.0,102.0,12.0
01/01/2017,8,110,12.0,127,20.0,90,13.0,43,8.0,104.0,12.0
01/01/2017,9,111,11.0,129,22.0,96,14.0,45,8.0,105.0,12.0
01/01/2017,10,113,11.0,131,22.0,101,14.0,45,8.0,107.0,11.0
01/01/2017,11,114,11.0,131,20.0,103,13.0,46,8.0,108.0,10.0
01/01/2017,12,115,10.0,132,18.0,105,12.0,45,7.0,108.0,9.0
01/01/2017,13,115,9.0,131,15.0,105,11.0,46,6.0,108.0,8.0
01/01/2017,14,113,7.0,129,14.0,106,10.0,46,6.0,108.0,7.0
01/01/2017,15,112,7.0,129,12.0,106,9.0,48,5.0,109.0,6.0
01/01/2017,16,112,6.0,129,10.0,107,8.0,48,5.0,110.0,5.0
01/01/2017,17,112,5.0,129,8.0,107,7.0,48,5.0,111.0,5.0
01/01/2017,18,112,5.0,129,6.0,106,6.0,48,5.0,112.0,5.0
01/01/2017,19,112,5.0,129,5.0,107,6.0,48,5.0,111.0,5.0
01/01/2017,20,113,5.0,129,5.0,106,6.0,48,5.0,111.0,5.0
01/01/2017,21,112,5.0,128,6.0,107,6.0,46,5.0,111.0,5.0
01/01/2017,22,112,6.0,127,7.0,107,6.0,46,5.0,111.0,5.0
01/01/2017,23,112,6.0,126,8.0,107,7.0,46,5.0,110.0,5.0
01/01/2017,24,112,7.0,125,10.0,108,9.0,46,5.0,109.0,5.0
02/01/2017,1,111,7.0,124,11.0,109,10.0,45,5.0,107.0,6.0
02/01/2017,2,110,8.0,124,12.0,109,10.0,43,5.0,105.0,6.0
02/01/2017,3,108,8.0,122,13.0,108,11.0,41,5.0,102.0,7.0
02/01/2017,4,106,7.0,118,14.0,107,11.0,40,5.0,91.0,7.0
02/01/2017,5,105,7.0,115,14.0,107,11.0,40,5.0,84.0,7.0
02/01/2017,6,102,7.0,112,14.0,105,11.0,39,5.0,73.0,7.0
02/01/2017,7,96,8.0,110,14.0,104,10.0,39,5.0,67.0,6.0
02/01/2017,8,87,10.0,108,15.0,103,10.0,39,6.0,60.0,7.0
02/01/2017,9,81,12.0,107,16.0,102,11.0,39,7.0,55.0,8.0
02/01/2017,10,76,13.0,106,16.0,101,11.0,39,7.0,49.0,10.0
02/01/2017,11,73,14.0,103,15.0,91,12.0,38,8.0,49.0,12.0
02/01/2017,12,73,15.0,102,15.0,86,12.0,38,8.0,49.0,13.0
02/01/2017,13,74,15.0,102,15.0,84,12.0,38,9.0,49.0,13.0
02/01/2017,14,76,15.0,101,14.0,84,12.0,39,9.0,51.0,13.0
02/01/2017,15,77,14.0,101,13.0,83,12.0,39,8.0,51.0,12.0
02/01/2017,16,78,11.0,101,11.0,81,10.0,38,6.0,52.0,11.0
02/01/2017,17,77,9.0,101,7.0,80,9.0,36,5.0,55.0,8.0
02/01/2017,18,76,8.0,101,6.0,80,8.0,36,5.0,57.0,7.0
02/01/2017,19,74,8.0,101,7.0,78,7.0,36,6.0,61.0,6.0
02/01/2017,20,76,9.0,102,8.0,80,9.0,38,8.0,64.0,8.0
02/01/2017,21,78,10.0,102,8.0,83,11.0,39,9.0,65.0,9.0
02/01/2017,22,84,10.0,102,10.0,83,13.0,41,10.0,68.0,11.0
02/01/2017,23,90,12.0,103,12.0,83,15.0,43,10.0,71.0,13.0
02/01/2017,24,94,14.0,104,14.0,81,15.0,43,11.0,71.0,15.0
03/01/2017,1,94,14.0,105,15.0,78,15.0,44,12.0,73.0,15.0
03/01/2017,2,94,14.0,105,17.0,76,16.0,45,13.0,76.0,16.0
03/01/2017,3,96,13.0,106,17.0,76,16.0,46,12.0,78.0,16.0
03/01/2017,4,96,12.0,106,17.0,76,15.0,48,10.0,80.0,15.0
03/01/2017,5,97,10.0,107,17.0,78,14.0,48,9.0,81.0,15.0
03/01/2017,6,99,9.0,108,16.0,81,12.0,49,8.0,83.0,15.0
03/01/2017,7,100,9.0,108,16.0,80,13.0,49,9.0,87.0,15.0
03/01/2017,8,101,9.0,108,17.0,83,15.0,50,9.0,88.0,15.0
03/01/2017,9,101,10.0,108,18.0,83,17.0,50,9.0,90.0,16.0
03/01/2017,10,101,12.0,109,19.0,86,19.0,50,8.0,93.0,18.0
03/01/2017,11,101,13.0,110,20.0,87,20.0,50,9.0,94.0,18.0
03/01/2017,12,101,13.0,111,21.0,86,20.0,50,9.0,99.0,19.0
03/01/2017,13,102,13.0,112,21.0,86,20.0,49,9.0,102.0,17.0
03/01/2017,14,102,13.0,114,20.0,87,19.0,49,9.0,102.0,16.0
03/01/2017,15,102,12.0,114,18.0,88,18.0,49,10.0,102.0,15.0
03/01/2017,16,101,10.0,115,15.0,93,15.0,51,9.0,102.0,14.0
03/01/2017,17,102,9.0,115,13.0,97,12.0,54,8.0,102.0,12.0
03/01/2017,18,103,8.0,116,11.0,100,10.0,55,6.0,102.0,10.0
03/01/2017,19,103,8.0,116,9.0,101,9.0,57,6.0,102.0,9.0
03/01/2017,20,103,9.0,116,8.0,101,11.0,58,6.0,103.0,9.0
03/01/2017,21,103,10.0,116,8.0,101,12.0,60,6.0,105.0,11.0
03/01/2017,22,103,10.0,116,9.0,101,13.0,60,7.0,106.0,13.0
03/01/2017,23,103,11.0,116,10.0,101,13.0,60,7.0,107.0,15.0
03/01/2017,24,103,12.0,115,13.0,102,14.0,61,7.0,109.0,17.0
04/01/2017,1,104,13.0,114,14.0,102,14.0,61,7.0,110.0,20.0
04/01/2017,2,105,13.0,114,15.0,102,14.0,61,7.0,110.0,22.0
04/01/2017,3,105,13.0,114,14.0,102,13.0,61,6.0,110.0,22.0
04/01/2017,4,105,11.0,114,13.0,102,12.0,60,6.0,111.0,21.0
04/01/2017,5,105,10.0,115,13.0,101,12.0,60,5.0,111.0,19.0
04/01/2017,6,104,9.0,115,14.0,102,10.0,60,5.0,111.0,17.0
04/01/2017,7,103,9.0,115,16.0,102,11.0,60,5.0,111.0,15.0
04/01/2017,8,103,10.0,116,18.0,102,13.0,58,5.0,111.0,14.0
04/01/2017,9,103,12.0,117,20.0,103,15.0,57,6.0,111.0,15.0
04/01/2017,10,103,13.0,118,22.0,103,15.0,57,6.0,111.0,16.0
04/01/2017,11,103,14.0,118,21.0,103,17.0,58,7.0,112.0,17.0
04/01/2017,12,103,12.0,118,22.0,104,18.0,57,8.0,113.0,17.0
04/01/2017,13,104,13.0,118,22.0,105,19.0,55,8.0,113.0,17.0
04/01/2017,14,104,13.0,117,20.0,105,18.0,54,9.0,112.0,16.0
04/01/2017,15,104,12.0,117,17.0,105,17.0,52,9.0,113.0,15.0
04/01/2017,16,103,11.0,116,15.0,104,15.0,51,9.0,113.0,12.0
04/01/2017,17,103,9.0,117,11.0,103,13.0,49,8.0,113.0,10.0
04/01/2017,18,103,8.0,118,9.0,103,11.0,48,6.0,113.0,8.0
04/01/2017,19,102,7.0,118,8.0,103,10.0,46,5.0,114.0,7.0
04/01/2017,20,102,7.0,118,6.0,103,9.0,48,5.0,114.0,7.0
04/01/2017,21,102,7.0,118,6.0,103,8.0,46,5.0,112.0,6.0
04/01/2017,22,102,7.0,118,7.0,102,9.0,46,6.0,111.0,7.0
04/01/2017,23,102,7.0,117,8.0,102,10.0,45,6.0,110.0,9.0
04/01/2017,24,100,7.0,118,11.0,101,10.0,45,7.0,110.0,11.0
05/01/2017,1,94,8.0,119,12.0,102,11.0,43,7.0,110.0,12.0
05/01/2017,2,90,8.0,120,14.0,102,12.0,43,8.0,110.0,13.0
05/01/2017,3,90,5.0,119,7.0,102,-99.0,41,6.0,109.0,-99.0
05/01/2017,4,90,-99.0,118,9.0,103,-99.0,41,6.0,109.0,-99.0
05/01/2017,5,90,-99.0,118,10.0,104,-99.0,40,6.0,109.0,-99.0
05/01/2017,6,90,-99.0,118,11.0,104,-99.0,40,5.0,109.0,-99.0
05/01/2017,7,90,-99.0,120,13.0,105,-99.0,40,5.0,109.0,-99.0
05/01/2017,8,91,-99.0,122,16.0,106,-99.0,41,6.0,110.0,-99.0
05/01/2017,9,94,17.0,123,25.0,107,22.0,41,7.0,111.0,16.0
05/01/2017,10,96,18.0,124,25.0,107,22.0,41,8.0,112.0,17.0
05/01/2017,11,100,19.0,124,24.0,107,21.0,43,9.0,112.0,17.0
05/01/2017,12,102,21.0,124,24.0,108,20.0,45,9.0,111.0,17.0
05/01/2017,13,103,22.0,124,24.0,107,20.0,46,9.0,110.0,17.0
05/01/2017,14,103,21.0,124,22.0,107,19.0,48,9.0,111.0,16.0
05/01/2017,15,104,18.0,126,20.0,107,17.0,48,9.0,110.0,15.0
05/01/2017,16,104,15.0,127,17.0,108,14.0,46,9.0,109.0,12.0
05/01/2017,17,104,12.0,127,14.0,108,11.0,46,7.0,108.0,9.0
05/01/2017,18,103,9.0,126,11.0,107,9.0,46,6.0,109.0,7.0
05/01/2017,19,103,9.0,124,12.0,107,9.0,46,5.0,110.0,7.0
05/01/2017,20,103,9.0,125,12.0,107,9.0,45,5.0,109.0,7.0
05/01/2017,21,103,13.0,126,12.0,108,10.0,45,6.0,108.0,7.0
05/01/2017,22,103,15.0,127,14.0,108,13.0,45,7.0,108.0,8.0
05/01/2017,23,103,15.0,129,16.0,110,15.0,44,8.0,107.0,10.0
05/01/2017,24,105,17.0,131,18.0,111,17.0,44,10.0,107.0,11.0
06/01/2017,1,106,18.0,132,21.0,111,19.0,45,11.0,107.0,12.0
06/01/2017,2,106,19.0,133,24.0,111,20.0,46,12.0,108.0,13.0
06/01/2017,3,107,17.0,134,25.0,112,21.0,46,12.0,109.0,13.0
06/01/2017,4,107,17.0,136,26.0,112,20.0,48,13.0,110.0,13.0
06/01/2017,5,107,16.0,138,27.0,111,19.0,48,13.0,110.0,12.0
06/01/2017,6,107,16.0,141,26.0,111,18.0,48,12.0,110.0,13.0
06/01/2017,7,107,17.0,143,28.0,111,17.0,48,11.0,110.0,13.0
06/01/2017,8,107,19.0,148,32.0,111,19.0,48,10.0,110.0,15.0
06/01/2017,9,107,20.0,153,35.0,111,20.0,46,10.0,109.0,16.0
06/01/2017,10,107,21.0,156,34.0,111,21.0,45,12.0,108.0,16.0
06/01/2017,11,107,22.0,157,32.0,111,22.0,44,12.0,108.0,16.0
06/01/2017,12,108,23.0,158,30.0,111,22.0,43,12.0,108.0,16.0
06/01/2017,13,108,23.0,157,28.0,111,22.0,43,12.0,107.0,16.0
06/01/2017,14,108,21.0,157,26.0,111,20.0,44,11.0,107.0,15.0
06/01/2017,15,108,19.0,156,23.0,110,18.0,46,11.0,107.0,14.0
06/01/2017,16,108,15.0,156,16.0,110,15.0,50,10.0,108.0,10.0
06/01/2017,17,108,13.0,156,13.0,111,12.0,52,9.0,111.0,8.0
06/01/2017,18,108,12.0,156,10.0,111,10.0,54,8.0,111.0,7.0
06/01/2017,19,108,11.0,156,9.0,112,10.0,55,7.0,111.0,7.0
06/01/2017,20,108,11.0,158,9.0,113,9.0,55,7.0,111.0,7.0
06/01/2017,21,108,13.0,158,10.0,113,10.0,55,7.0,110.0,7.0
06/01/2017,22,109,14.0,158,12.0,113,11.0,55,8.0,111.0,8.0
06/01/2017,23,110,15.0,157,13.0,113,12.0,55,9.0,111.0,9.0
06/01/2017,24,112,15.0,157,15.0,112,14.0,57,10.0,110.0,10.0
07/01/2017,1,113,15.0,156,17.0,112,15.0,57,10.0,109.0,11.0
07/01/2017,2,113,14.0,156,19.0,111,15.0,57,11.0,108.0,12.0
07/01/2017,3,113,14.0,155,20.0,111,15.0,58,11.0,107.0,13.0
07/01/2017,4,113,13.0,155,21.0,111,15.0,58,11.0,107.0,13.0
07/01/2017,5,112,12.0,153,21.0,111,15.0,58,10.0,107.0,13.0
07/01/2017,6,112,11.0,149,20.0,111,15.0,60,9.0,107.0,12.0
07/01/2017,7,112,9.0,145,20.0,111,15.0,60,8.0,106.0,12.0
07/01/2017,8,111,8.0,139,20.0,110,15.0,61,8.0,106.0,12.0
